EUR/CHF
Date,Open Price,High Price,Low Price,Close Price
2023-07-17,0.96784,0.96837,0.96387,0.96658
2023-07-14,0.96381,0.96870,0.96178,0.96726
2023-07-13,0.96488,0.96570,0.96039,0.96382
2023-07-12,0.96781,0.96945,0.96271,0.96495
2023-07-11,0.97409,0.97453,0.96718,0.96785
2023-07-10,0.97418,0.97620,0.97330,0.97393
2023-07-07,0.97480,0.97600,0.97330,0.97414
2023-07-06,0.97508,0.97660,0.97339,0.97491
2023-07-05,0.97585,0.97900,0.97477,0.97506
2023-07-04,0.97782,0.97861,0.97486,0.97561
2023-07-03,0.97600,0.98050,0.97571,0.97782
2023-06-30,0.97686,0.97892,0.97527,0.97672
2023-06-29,0.97830,0.98060,0.97623,0.97667
2023-06-28,0.97905,0.98230,0.97758,0.97830
2023-06-27,0.97670,0.98219,0.97596,0.97900
2023-06-26,0.97681,0.97761,0.97227,0.97671
2023-06-23,0.97999,0.98150,0.97477,0.97699
2023-06-22,0.98069,0.98416,0.97877,0.98013
2023-06-21,0.97988,0.98208,0.97867,0.98070
2023-06-20,0.97838,0.98138,0.97763,0.98008
2023-06-19,0.97757,0.98002,0.97619,0.97815
2023-06-16,0.97576,0.97840,0.97423,0.97759
2023-06-15,0.97561,0.97892,0.97457,0.97576
2023-06-14,0.97640,0.97692,0.97257,0.97552
2023-06-13,0.97721,0.97950,0.97499,0.97644
2023-06-12,0.97032,0.97870,0.97016,0.97760
2023-06-09,0.96888,0.97180,0.96798,0.97037
2023-06-08,0.97316,0.97612,0.96844,0.96899
2023-06-07,0.97050,0.97393,0.96868,0.97320
2023-06-06,0.97048,0.97141,0.96845,0.97070
2023-06-05,0.97240,0.97513,0.96917,0.97040
2023-06-02,0.97452,0.97610,0.97235,0.97277
2023-06-01,0.97281,0.97620,0.97072,0.97449
2023-05-31,0.97215,0.97514,0.97051,0.97289
2023-05-30,0.96845,0.97264,0.96686,0.97230
2023-05-29,0.97049,0.97170,0.96709,0.96819
2023-05-26,0.97126,0.97170,0.96833,0.97070
2023-05-25,0.97271,0.97330,0.96971,0.97126
2023-05-24,0.97089,0.97507,0.97002,0.97272
2023-05-23,0.97068,0.97205,0.96950,0.97084
2023-05-22,0.97125,0.97221,0.96726,0.97050
2023-05-19,0.97461,0.97509,0.97089,0.97171
2023-05-18,0.97380,0.97591,0.97207,0.97460
2023-05-17,0.97371,0.97624,0.97236,0.97347
2023-05-16,0.97411,0.97416,0.97143,0.97369
2023-05-15,0.97441,0.97540,0.97219,0.97411
2023-05-12,0.97587,0.97616,0.97199,0.97431
2023-05-11,0.97654,0.97817,0.97429,0.97587
2023-05-10,0.97479,0.97762,0.97395,0.97680
2023-05-09,0.97882,0.98003,0.97465,0.97480
2023-05-08,0.98126,0.98220,0.97782,0.97882
2023-05-05,0.97533,0.98493,0.97485,0.98080
2023-05-04,0.97794,0.98126,0.97426,0.97533
2023-05-03,0.98203,0.98290,0.97728,0.97797
2023-05-02,0.98269,0.98670,0.98110,0.98223
2023-05-01,0.98416,0.98558,0.98182,0.98281
2023-04-28,0.98556,0.98631,0.98140,0.98488
2023-04-27,0.98351,0.98800,0.98290,0.98570
2023-04-26,0.97831,0.98450,0.97753,0.98380
2023-04-25,0.98039,0.98151,0.97723,0.97860
2023-04-24,0.98039,0.98170,0.97750,0.98038
2023-04-21,0.97912,0.98082,0.97821,0.98005
2023-04-20,0.98301,0.98384,0.97839,0.97896
2023-04-19,0.98331,0.98479,0.98212,0.98305
2023-04-18,0.98153,0.98440,0.98079,0.98329
2023-04-17,0.98306,0.98337,0.97995,0.98180
2023-04-14,0.98238,0.98449,0.98070,0.98176
2023-04-13,0.98467,0.98583,0.97955,0.98239
2023-04-12,0.98564,0.98731,0.98274,0.98444
2023-04-11,0.98749,0.98908,0.98449,0.98548
2023-04-10,0.98635,0.98880,0.98530,0.98780
2023-04-07,0.98763,0.98906,0.98557,0.98679
2023-04-06,0.98832,0.98894,0.98481,0.98760
2023-04-05,0.99246,0.99320,0.98650,0.98830
2023-04-04,0.99474,0.99709,0.99092,0.99200
2023-04-03,0.99191,0.99624,0.98995,0.99500
2023-03-31,0.99592,0.99901,0.99030,0.99169
2023-03-30,0.99552,0.99800,0.99300,0.99610
2023-03-29,0.99733,0.99854,0.99440,0.99554
2023-03-28,0.98853,0.99846,0.98761,0.99720
2023-03-27,0.98928,0.99084,0.98550,0.98863
2023-03-24,0.99247,0.99390,0.98450,0.98917
2023-03-23,0.99606,0.99980,0.99153,0.99300
2023-03-22,0.99314,0.99838,0.99210,0.99615
2023-03-21,0.99534,0.99778,0.99210,0.99313
2023-03-20,0.98903,0.99660,0.98530,0.99519
2023-03-17,0.98607,0.99120,0.98356,0.98708
2023-03-16,0.98693,0.98830,0.97960,0.98606
2023-03-15,0.98052,0.98770,0.97020,0.98689
2023-03-14,0.97803,0.98229,0.97440,0.98053
2023-03-13,0.98168,0.98341,0.97110,0.97780
2023-03-10,0.98641,0.98820,0.97914,0.98002
2023-03-09,0.99226,0.99310,0.98608,0.98630
2023-03-08,0.99351,0.99435,0.99047,0.99258
2023-03-07,0.99364,0.99650,0.99223,0.99350
2023-03-06,0.99394,0.99663,0.99196,0.99340
2023-03-03,0.99835,0.99890,0.99430,0.99554
2023-03-02,1.00191,1.00416,0.99700,0.99818
2023-03-01,0.99605,1.00280,0.99543,1.00230
2023-02-28,0.99271,0.99660,0.99104,0.99660
2023-02-27,0.99230,0.99470,0.99090,0.99256
2023-02-24,0.98947,0.99250,0.98829,0.99146
2023-02-23,0.98730,0.99070,0.98637,0.98926
2023-02-22,0.98785,0.98967,0.98555,0.98720
2023-02-21,0.98671,0.99026,0.98439,0.98763
2023-02-20,0.98918,0.98925,0.98508,0.98640
2023-02-17,0.98783,0.99251,0.98723,0.98832
2023-02-16,0.98693,0.98870,0.98617,0.98783
2023-02-15,0.98895,0.99110,0.98599,0.98710
2023-02-14,0.98571,0.98970,0.98445,0.98894
2023-02-13,0.98653,0.98776,0.98428,0.98573
2023-02-10,0.98970,0.99059,0.98567,0.98632
2023-02-09,0.98646,0.99065,0.98572,0.99014
2023-02-08,0.98789,0.98960,0.98586,0.98620
2023-02-07,0.99540,0.99580,0.98686,0.98827
2023-02-06,1.00032,1.00139,0.99367,0.99542
2023-02-03,0.99592,1.00330,0.99420,0.99952
2023-02-02,0.99783,1.00052,0.99298,0.99591
2023-02-01,0.99469,1.00078,0.99429,0.99820
2023-01-31,1.00350,1.00521,0.99417,0.99470
2023-01-30,1.00052,1.00610,0.99979,1.00313
2023-01-27,1.00255,1.00388,0.99908,1.00099
2023-01-26,1.00178,1.00276,0.99848,1.00256
2023-01-25,1.00405,1.00691,1.00090,1.00177
2023-01-24,1.00186,1.00665,0.99909,1.00409
2023-01-23,0.99855,1.00340,0.99801,1.00184
2023-01-20,0.99179,0.99998,0.99127,0.99834
2023-01-19,0.98890,0.99313,0.98765,0.99181
2023-01-18,0.99460,0.99639,0.98723,0.98908
2023-01-17,1.00193,1.00273,0.99324,0.99462
2023-01-16,1.00353,1.00429,0.99967,1.00230
2023-01-13,1.00660,1.00970,1.00155,1.00324
2023-01-12,1.00169,1.00794,1.00055,1.00636
2023-01-11,0.99030,1.00222,0.98900,1.00169
2023-01-10,0.98864,0.99133,0.98702,0.99040
2023-01-09,0.98683,0.98902,0.98496,0.98864
2023-01-06,0.98480,0.98825,0.98379,0.98725
2023-01-05,0.98590,0.98730,0.98260,0.98504
2023-01-04,0.98700,0.98870,0.98299,0.98561
2023-01-03,0.98640,0.99052,0.98360,0.98697
2023-01-02,0.98920,0.99090,0.98405,0.98670
2022-12-30,0.98410,0.99000,0.98248,0.98984
2022-12-29,0.98560,0.98630,0.98209,0.98411
2022-12-28,0.98800,0.99040,0.98386,0.98556
2022-12-27,0.99114,0.99237,0.98719,0.98800
2022-12-26,0.99040,0.99230,0.98912,0.99066
2022-12-23,0.98662,0.99241,0.98580,0.99081
2022-12-22,0.98240,0.98695,0.98130,0.98671
2022-12-21,0.98351,0.98591,0.98176,0.98241
2022-12-20,0.98500,0.98670,0.98220,0.98353
2022-12-19,0.98820,0.99129,0.98460,0.98500
2022-12-16,0.98662,0.99075,0.98510,0.98869
2022-12-15,0.98737,0.99173,0.98347,0.98660
2022-12-14,0.98731,0.98902,0.98270,0.98729
2022-12-13,0.98603,0.99036,0.98300,0.98731
2022-12-12,0.98380,0.98733,0.98277,0.98603
2022-12-09,0.98810,0.98902,0.98217,0.98390
2022-12-08,0.98824,0.99003,0.98595,0.98810
2022-12-07,0.98587,0.98960,0.98342,0.98815
2022-12-06,0.98847,0.99088,0.98513,0.98587
2022-12-05,0.98810,0.99107,0.98467,0.98860
2022-12-02,0.98633,0.98830,0.98189,0.98730
2022-12-01,0.98371,0.98877,0.98160,0.98590
2022-11-30,0.98525,0.98732,0.97850,0.98380
2022-11-29,0.98117,0.98716,0.98067,0.98477
2022-11-28,0.98128,0.98904,0.97880,0.98117
2022-11-25,0.98166,0.98587,0.98097,0.98274
2022-11-24,0.97977,0.98361,0.97872,0.98160
2022-11-23,0.98051,0.98333,0.97611,0.97947
2022-11-22,0.98213,0.98325,0.97590,0.98064
2022-11-21,0.98420,0.98550,0.97960,0.98106
2022-11-18,0.98603,0.98910,0.98397,0.98530
2022-11-17,0.98143,0.98710,0.98026,0.98602
2022-11-16,0.97673,0.98227,0.97536,0.98188
2022-11-15,0.97470,0.98408,0.97200,0.97680
2022-11-14,0.97399,0.97777,0.97167,0.97370
2022-11-11,0.98380,0.98751,0.97277,0.97420
2022-11-10,0.98537,0.98957,0.98150,0.98370
2022-11-09,0.99201,0.99365,0.98467,0.98560
2022-11-08,0.99036,0.99366,0.98774,0.99223
2022-11-07,0.98896,0.99193,0.98607,0.99038
2022-11-04,0.98739,0.99043,0.98430,0.98954
2022-11-03,0.98430,0.98934,0.98257,0.98770
2022-11-02,0.98760,0.98910,0.98385,0.98444
2022-11-01,0.98933,0.99219,0.98470,0.98713
2022-10-31,0.99213,0.99411,0.98630,0.98935
2022-10-28,0.98721,0.99440,0.98625,0.99231
2022-10-27,0.99404,0.99554,0.98651,0.98719
2022-10-26,0.99143,0.99470,0.98920,0.99380
2022-10-25,0.98756,0.99268,0.98679,0.99113
2022-10-24,0.98390,0.98928,0.98160,0.98780
2022-10-21,0.98171,0.98851,0.98112,0.98376
2022-10-20,0.98181,0.98518,0.98067,0.98154
2022-10-19,0.98012,0.98303,0.97860,0.98200
2022-10-18,0.97990,0.98197,0.97740,0.97998
2022-10-17,0.97743,0.98090,0.97386,0.97980
2022-10-14,0.97840,0.97937,0.97379,0.97670
2022-10-13,0.96790,0.97930,0.96680,0.97806
2022-10-12,0.96723,0.96903,0.96400,0.96776
2022-10-11,0.96982,0.97146,0.96650,0.96730
2022-10-10,0.96724,0.97306,0.96566,0.96980
2022-10-07,0.96930,0.97180,0.96730,0.96825
2022-10-06,0.97123,0.97391,0.96815,0.96960
2022-10-05,0.97799,0.97976,0.96950,0.97160
2022-10-04,0.97470,0.98006,0.97370,0.97810
2022-10-03,0.96636,0.97744,0.96380,0.97423
2022-09-30,0.95716,0.96825,0.95440,0.96695
2022-09-29,0.94927,0.95915,0.94630,0.95750
2022-09-28,0.95136,0.95251,0.94280,0.94950
2022-09-27,0.95501,0.95597,0.94780,0.95135
2022-09-26,0.95047,0.95761,0.94033,0.95510
2022-09-23,0.96082,0.96221,0.94930,0.95086
2022-09-22,0.95072,0.97149,0.94610,0.96075
2022-09-21,0.96080,0.96183,0.94953,0.95075
2022-09-20,0.96626,0.96823,0.95970,0.96071
2022-09-19,0.96490,0.96718,0.96290,0.96630
2022-09-16,0.96073,0.96650,0.95746,0.96599
2022-09-15,0.96020,0.96200,0.95280,0.96071
2022-09-14,0.95862,0.96288,0.95760,0.96030
2022-09-13,0.96473,0.96891,0.95760,0.95860
2022-09-12,0.96690,0.97460,0.96305,0.96472
2022-09-09,0.97002,0.97275,0.96289,0.96349
2022-09-08,0.97722,0.97770,0.96580,0.97004
2022-09-07,0.97417,0.97809,0.97250,0.97740
2022-09-06,0.97279,0.97870,0.97110,0.97440
2022-09-05,0.97401,0.97567,0.97080,0.97300
2022-09-02,0.97639,0.98664,0.97526,0.97534
2022-09-01,0.98241,0.98347,0.97553,0.97602
2022-08-31,0.97562,0.98342,0.97360,0.98237
2022-08-30,0.96758,0.97725,0.96617,0.97550
2022-08-29,0.96180,0.96977,0.96080,0.96800
2022-08-26,0.96077,0.96729,0.95970,0.96237
2022-08-25,0.96315,0.96562,0.95972,0.96070
2022-08-24,0.96111,0.96510,0.95543,0.96302
2022-08-23,0.95811,0.96412,0.95479,0.96111
2022-08-22,0.96241,0.96312,0.95670,0.95820
2022-08-19,0.96502,0.96698,0.96080,0.96225
2022-08-18,0.96822,0.96997,0.96408,0.96510
2022-08-17,0.96528,0.97006,0.96469,0.96830
2022-08-16,0.96112,0.96795,0.96000,0.96570
2022-08-15,0.96559,0.96640,0.96018,0.96103
2022-08-12,0.97150,0.97220,0.96500,0.96549
2022-08-11,0.97080,0.97317,0.96920,0.97128
2022-08-10,0.97377,0.97461,0.96980,0.97045
2022-08-09,0.97382,0.97664,0.97230,0.97370
2022-08-08,0.97889,0.97936,0.97144,0.97360
2022-08-05,0.97825,0.98014,0.97551,0.97894
2022-08-04,0.97673,0.97973,0.97568,0.97824
2022-08-03,0.97329,0.97827,0.97196,0.97662
2022-08-02,0.97451,0.97635,0.97160,0.97316
2022-08-01,0.97279,0.97588,0.97099,0.97440
2022-07-29,0.97337,0.97540,0.96940,0.97264
2022-07-28,0.97861,0.98053,0.97040,0.97350
2022-07-27,0.97377,0.97977,0.97345,0.97860
2022-07-26,0.98576,0.98660,0.97306,0.97398
2022-07-25,0.98234,0.98828,0.98080,0.98570
2022-07-22,0.98853,0.98890,0.98064,0.98131
2022-07-21,0.98834,0.99570,0.98610,0.98830
2022-07-20,0.99029,0.99450,0.98730,0.98840
2022-07-19,0.99140,0.99460,0.98932,0.99040
2022-07-18,0.98477,0.99338,0.98340,0.99138
2022-07-15,0.98508,0.98743,0.98234,0.98376
2022-07-14,0.98404,0.98852,0.98220,0.98523
2022-07-13,0.98522,0.98848,0.97990,0.98440
2022-07-12,0.98667,0.98984,0.98330,0.98510
2022-07-11,0.99460,0.99480,0.98510,0.98643
2022-07-08,0.98950,0.99546,0.98629,0.99430
2022-07-07,0.98810,0.99310,0.98700,0.98949
2022-07-06,0.99415,0.99481,0.98710,0.98820
2022-07-05,1.00154,1.00320,0.99201,0.99408
2022-07-04,1.00061,1.00465,0.99740,1.00155
2022-07-01,1.00083,1.00427,0.99730,1.00027
2022-06-30,0.99665,1.00136,0.99409,1.00070
2022-06-29,1.00690,1.00761,0.99613,0.99667
2022-06-28,1.01184,1.01313,1.00520,1.00700
2022-06-27,1.01099,1.01579,1.00987,1.01190
2022-06-24,1.01111,1.01391,1.00459,1.00992
2022-06-23,1.01540,1.01655,1.00630,1.01103
2022-06-22,1.01768,1.01886,1.01280,1.01537
2022-06-21,1.01655,1.02161,1.01612,1.01729
2022-06-20,1.01750,1.01944,1.01292,1.01640
2022-06-17,1.02010,1.02202,1.00950,1.01785
2022-06-16,1.03818,1.04165,1.01270,1.01980
2022-06-15,1.04295,1.04781,1.03766,1.03829
2022-06-14,1.03813,1.04524,1.03370,1.04330
2022-06-13,1.03815,1.04095,1.03587,1.03870
2022-06-10,1.04058,1.04190,1.03710,1.03901
2022-06-09,1.04800,1.05141,1.03700,1.04058
2022-06-08,1.04094,1.04917,1.03960,1.04809
2022-06-07,1.03820,1.04369,1.03650,1.04083
2022-06-06,1.03145,1.03919,1.03026,1.03820
2022-06-03,1.02950,1.03288,1.02774,1.03060
2022-06-02,1.02640,1.03060,1.02160,1.02912
2022-06-01,1.02943,1.03183,1.02410,1.02559
2022-05-31,1.03124,1.03359,1.02516,1.02941
2022-05-30,1.02760,1.03364,1.02690,1.03161
2022-05-27,1.02858,1.03183,1.02274,1.02712
2022-05-26,1.02710,1.03100,1.02438,1.02867
2022-05-25,1.03140,1.03151,1.02343,1.02790
2022-05-24,1.03193,1.03510,1.02823,1.03140
2022-05-23,1.02920,1.03354,1.02600,1.03188
2022-05-20,1.02808,1.03090,1.02517,1.02877
2022-05-19,1.03430,1.03602,1.02260,1.02951
2022-05-18,1.04767,1.04950,1.03279,1.03291
2022-05-17,1.04530,1.04850,1.04265,1.04800
2022-05-16,1.04207,1.04894,1.04020,1.04527
2022-05-13,1.04112,1.04370,1.03756,1.04278
2022-05-12,1.04487,1.04770,1.03580,1.04110
2022-05-11,1.04870,1.04934,1.04210,1.04550
2022-05-10,1.04892,1.05155,1.04524,1.04834
2022-05-09,1.04137,1.04964,1.04090,1.04851
2022-05-06,1.03832,1.04513,1.03290,1.04330
2022-05-05,1.03282,1.03958,1.03131,1.03810
2022-05-04,1.02940,1.03770,1.02810,1.03272
2022-05-03,1.02710,1.03150,1.02510,1.03000
2022-05-02,1.02564,1.02917,1.02240,1.02690
2022-04-29,1.02030,1.02703,1.01870,1.02586
2022-04-28,1.02259,1.02420,1.01860,1.02021
2022-04-27,1.02335,1.02590,1.01938,1.02280
2022-04-26,1.02720,1.02904,1.02079,1.02360
2022-04-25,1.03421,1.03505,1.02410,1.02740
2022-04-22,1.03285,1.03516,1.03040,1.03355
2022-04-21,1.02914,1.03711,1.02839,1.03292
2022-04-20,1.02690,1.03010,1.02432,1.02927
2022-04-19,1.01814,1.02765,1.01770,1.02685
2022-04-18,1.01982,1.02011,1.01688,1.01813
2022-04-15,1.02050,1.02131,1.01650,1.01881
2022-04-14,1.01729,1.02131,1.01360,1.01980
2022-04-13,1.00947,1.01829,1.00843,1.01729
2022-04-12,1.01297,1.01554,1.00845,1.00950
2022-04-11,1.01682,1.02056,1.01176,1.01298
2022-04-08,1.01535,1.01792,1.01359,1.01610
2022-04-07,1.01622,1.01980,1.01422,1.01566
2022-04-06,1.01332,1.02046,1.01300,1.01582
2022-04-05,1.01619,1.01713,1.01274,1.01329
2022-04-04,1.02136,1.02406,1.01509,1.01617
2022-04-01,1.02111,1.02443,1.01961,1.02200
2022-03-31,1.02970,1.03254,1.02020,1.02099
2022-03-30,1.03183,1.03306,1.02857,1.02973
2022-03-29,1.02630,1.03850,1.02469,1.03184
2022-03-28,1.02195,1.03015,1.02138,1.02624
2022-03-25,1.02293,1.02384,1.01900,1.02158
2022-03-24,1.02356,1.02690,1.02110,1.02303
2022-03-23,1.02838,1.03152,1.02317,1.02390
2022-03-22,1.02836,1.03007,1.02602,1.02850
2022-03-21,1.02992,1.03227,1.02605,1.02836
2022-03-18,1.03919,1.04013,1.02883,1.02922
2022-03-17,1.03753,1.04024,1.03570,1.03921
2022-03-16,1.03045,1.03851,1.02993,1.03760
2022-03-15,1.02663,1.03385,1.02531,1.03060
2022-03-14,1.01880,1.02883,1.01850,1.02680
2022-03-11,1.02170,1.02788,1.01825,1.01952
2022-03-10,1.02611,1.03027,1.02010,1.02180
2022-03-09,1.01258,1.02714,1.01176,1.02546
2022-03-08,1.00446,1.01773,1.00400,1.01300
2022-03-07,1.00210,1.00981,0.99691,1.00458
2022-03-04,1.01483,1.01578,1.00147,1.00259
2022-03-03,1.02320,1.02380,1.01460,1.01470
2022-03-02,1.02190,1.02634,1.01560,1.02279
2022-03-01,1.02827,1.02976,1.01944,1.02120
2022-02-28,1.03090,1.03798,1.02730,1.02860
2022-02-25,1.03570,1.04480,1.03280,1.04304
2022-02-24,1.03720,1.03810,1.02750,1.03580
2022-02-23,1.04310,1.04600,1.03716,1.03820
2022-02-22,1.03610,1.04614,1.03347,1.04350
2022-02-21,1.04290,1.04664,1.03505,1.03581
2022-02-18,1.04505,1.04825,1.04217,1.04272
2022-02-17,1.04877,1.04956,1.04440,1.04517
2022-02-16,1.05070,1.05495,1.04791,1.04880
2022-02-15,1.04485,1.05304,1.04397,1.05110
2022-02-14,1.04850,1.05140,1.04339,1.04490
2022-02-11,1.05719,1.05760,1.04774,1.04989
2022-02-10,1.05556,1.06116,1.05474,1.05718
2022-02-09,1.05560,1.05673,1.05388,1.05532
2022-02-08,1.05670,1.05720,1.05247,1.05530
2022-02-07,1.06037,1.06060,1.05458,1.05670
2022-02-04,1.05210,1.06023,1.05150,1.05910
2022-02-03,1.03870,1.05423,1.03783,1.05212
2022-02-02,1.03770,1.04065,1.03732,1.03843
2022-02-01,1.04099,1.04170,1.03587,1.03760
2022-01-31,1.03758,1.04414,1.03690,1.04100
2022-01-28,1.03758,1.03912,1.03553,1.03728
2022-01-27,1.03813,1.03980,1.03648,1.03759
2022-01-26,1.03763,1.03990,1.03626,1.03840
2022-01-25,1.03470,1.03855,1.03370,1.03769
2022-01-24,1.03420,1.03592,1.02953,1.03460
2022-01-21,1.03733,1.03800,1.03310,1.03394
2022-01-20,1.03860,1.03952,1.03650,1.03733
2022-01-19,1.03890,1.04037,1.03685,1.03880
2022-01-18,1.04230,1.04391,1.03766,1.03817
2022-01-17,1.04192,1.04453,1.04133,1.04280
2022-01-14,1.04298,1.04481,1.04142,1.04305
2022-01-13,1.04594,1.04876,1.04211,1.04340
2022-01-12,1.04923,1.05060,1.04337,1.04560
2022-01-11,1.04979,1.05117,1.04854,1.04940
2022-01-10,1.04346,1.05045,1.04221,1.04979
2022-01-07,1.04011,1.04512,1.03988,1.04359
2022-01-06,1.03740,1.04120,1.03640,1.04000
2022-01-05,1.03390,1.03902,1.03300,1.03723
2022-01-04,1.03800,1.03840,1.03292,1.03410
2022-01-03,1.03658,1.03915,1.03458,1.03802
2021-12-31,1.03470,1.03794,1.03218,1.03671
2021-12-30,1.03759,1.03843,1.03394,1.03440
2021-12-29,1.03730,1.03834,1.03580,1.03728
2021-12-28,1.03848,1.03950,1.03646,1.03722
2021-12-27,1.03878,1.04114,1.03832,1.03900
2021-12-24,1.04010,1.04130,1.03850,1.03958
2021-12-23,1.04164,1.04324,1.03875,1.04000
2021-12-22,1.04138,1.04346,1.04080,1.04171
2021-12-21,1.03847,1.04275,1.03760,1.04148
2021-12-20,1.03812,1.04137,1.03762,1.03845
2021-12-17,1.04098,1.04200,1.03794,1.03835
2021-12-16,1.04341,1.04667,1.04046,1.04140
2021-12-15,1.03965,1.04426,1.03890,1.04342
2021-12-14,1.04133,1.04179,1.03850,1.03976
2021-12-13,1.04210,1.04303,1.03989,1.04110
2021-12-10,1.04270,1.04475,1.04056,1.04169
2021-12-09,1.04405,1.04549,1.04169,1.04330
2021-12-08,1.04138,1.04554,1.04115,1.04402
2021-12-07,1.04430,1.04478,1.03993,1.04149
2021-12-06,1.03649,1.04495,1.03649,1.04426
2021-12-03,1.03960,1.04082,1.03713,1.03776
2021-12-02,1.04170,1.04364,1.03950,1.03960
2021-12-01,1.04130,1.04337,1.03996,1.04091
2021-11-30,1.04207,1.04435,1.03860,1.04170
2021-11-29,1.04461,1.04530,1.04101,1.04205
2021-11-26,1.04850,1.04920,1.04250,1.04519
2021-11-25,1.04604,1.04940,1.04533,1.04860
2021-11-24,1.04962,1.05042,1.04510,1.04600
2021-11-23,1.04719,1.05132,1.04616,1.04963
2021-11-22,1.04763,1.04855,1.04431,1.04790
2021-11-19,1.05269,1.05289,1.04446,1.04705
2021-11-18,1.05040,1.05271,1.04947,1.05268
2021-11-17,1.05247,1.05446,1.04987,1.05070
2021-11-16,1.05156,1.05507,1.05028,1.05254
2021-11-15,1.05420,1.05435,1.05066,1.05149
2021-11-12,1.05427,1.05714,1.05311,1.05383
2021-11-11,1.05394,1.05748,1.05272,1.05463
2021-11-10,1.05569,1.05710,1.05300,1.05410
2021-11-09,1.05770,1.05980,1.05487,1.05573
2021-11-08,1.05432,1.05980,1.05410,1.05800
2021-11-05,1.05415,1.05767,1.05295,1.05470
2021-11-04,1.05836,1.05908,1.05317,1.05424
2021-11-03,1.05874,1.05940,1.05483,1.05848
2021-11-02,1.05485,1.06043,1.05418,1.05874
2021-11-01,1.05835,1.06041,1.05414,1.05489
2021-10-29,1.06500,1.06553,1.05649,1.05845
2021-10-28,1.06466,1.06710,1.06365,1.06475
2021-10-27,1.06656,1.06735,1.06326,1.06510
2021-10-26,1.06708,1.07034,1.06568,1.06638
2021-10-25,1.06633,1.06921,1.06550,1.06730
2021-10-22,1.06730,1.06825,1.06542,1.06679
2021-10-21,1.07073,1.07182,1.06669,1.06719
2021-10-20,1.07340,1.07653,1.07000,1.07073
2021-10-19,1.07238,1.07406,1.07056,1.07330
2021-10-18,1.07114,1.07359,1.06995,1.07250
2021-10-15,1.07062,1.07399,1.06975,1.07013
2021-10-14,1.07118,1.07173,1.06758,1.07045
2021-10-13,1.07243,1.07394,1.07028,1.07118
2021-10-12,1.07154,1.07415,1.07040,1.07280
2021-10-11,1.07233,1.07469,1.07053,1.07150
2021-10-08,1.07251,1.07521,1.07166,1.07299
2021-10-07,1.07180,1.07357,1.06974,1.07273
2021-10-06,1.07588,1.07716,1.07040,1.07170
2021-10-05,1.07396,1.07684,1.07331,1.07588
2021-10-04,1.07777,1.08021,1.07290,1.07410
2021-10-01,1.07840,1.08084,1.07668,1.07908
2021-09-30,1.08400,1.08471,1.07789,1.07880
